data,lat,lon,veiculos,mortos,endereco,severidade,vitimas,feridos,tipo_acidente,id_acidente,driverIncidenteDetails_id
2015-08-02 15:00:00,-23.532861999999998,-46.672225,2,0,R ITAPICURU,Vítimas Feridas,1,1,Colisão,D081500478,030ead41-45f8-4dce-b385-59d87a075268
2015-08-02 01:03:00,-23.6282,-46.688536,2,1,AV STO AMARO,Vítimas Fatais,1,0,Colisão transversal,D081501806,3d9541a3-9202-4011-86e8-69a56990f558
2015-08-01 22:20:00,-23.54554,-46.500564000000004,2,0,TV NARDO DO MONTE,Vítimas Feridas,1,1,Colisão traseira,D081501055,0c7754f1-8a6f-4bc3-bd56-13f6e7ce64f9
2015-08-01 16:10:00,-23.627537,-46.591128999999995,2,0,ES DAS LAGRIMAS,Vítimas Feridas,1,1,Colisão,D081500360,761c6011-9597-4ec2-9e86-1aed1862b368
2015-07-31 21:00:00,-23.578512,-46.574304,2,0,AV VILA EMA,Vítimas Feridas,1,1,Colisão,D071501123,c575a737-d047-478d-8e61-a6a5e4bd85b3
2015-07-30 10:10:00,-23.455533,-46.583446,2,0,R ARI DA ROCHA MIRANDA,Vítimas Feridas,1,1,Sem informações,D071500955,66d003f9-4cc4-4f64-9f2f-b64eda061d22
2015-07-30 09:15:00,-23.455038000000002,-46.584070000000004,2,0,R ARI DA ROCHA MIRANDA,Vítimas Feridas,1,1,Colisão,D071501688,03cd66b8-282c-4a63-9386-c30a25ca85ce
2015-07-30 01:15:00,-23.603754000000002,-46.594797,3,0,R COMTE TAYLOR,Vítimas Feridas,1,1,Colisão frontal,D071500353,b245ebe3-15eb-429e-8a00-53160197dda9
2015-07-29 23:16:00,-23.411231,-46.776475,2,0,ES DE PERUS,Vítimas Feridas,1,1,Colisão,D071500584,471a75c7-b688-4f7f-ab4d-369254f04150
2015-07-29 22:55:00,-23.554454999999997,-46.566492,2,0,R ARMINDO GUARANA,Vítimas Feridas,1,1,Colisão traseira,D071501074,96defce0-1718-4c16-a923-866cf26fa903
2015-07-28 04:00:00,-23.548864000000002,-46.568888,2,0,LG NSRA DO PARTO,Vítimas Feridas,1,1,Colisão,D071501067,4c43ea67-ba83-4e52-84e5-d51d2f8ffba5
2015-07-28 01:34:00,-23.562818,-46.746565999999994,2,0,AV CORIFEU DE AZEVEDO MARQUES,Vítimas Feridas,1,1,Colisão,D071500607,c9cb1dae-7f43-428c-bff3-5179dbe1e5b9
2015-07-27 23:18:00,-23.662492999999998,-46.732686,2,0,R FAUSTINO ALLENDE,Vítimas Feridas,1,1,Colisão,D071501274,7b647756-990f-4cda-af93-1ae802858b3a
2015-07-27 23:18:00,-23.771527,-46.680296000000006,2,1,AV CARLOS BARBOSA SANTOS,Vítimas Fatais,1,0,Colisão,D071501731,38e49da0-2d06-49af-95ff-40d2c0cd6f1e
2015-07-27 21:00:00,-23.705871,-46.701538,2,0,AV DO JANGADEIRO,Vítimas Feridas,1,1,Colisão,D071501252,4239dd74-5b32-4f0f-8703-a32813572a7a
2015-07-27 14:50:00,-23.498912,-46.489565999999996,2,0,R FERNANDO CORTEZ,Vítimas Feridas,1,1,Colisão,D071501469,cda9decf-02ce-49b4-902c-68af73a6402c
2015-07-27 02:30:00,-23.513307,-46.587162,2,0,R GUARANESIA,Vítimas Feridas,1,1,Colisão,D071500780,8e7440f8-e590-481b-b5da-fe913b12183c
2015-07-26 21:57:00,-23.593093,-46.579487,2,0,R IBITIRAMA,Vítimas Feridas,1,1,Colisão,D071501119,e2821d72-7a7d-434c-a202-b33953164a79
2015-07-26 19:00:00,-23.576887,-46.671144,2,0,AV NOVE DE JULHO,Vítimas Feridas,1,1,Capotamento,D071500449,002c2a3c-1e7a-4646-86ee-06ee2bb39320
2015-07-26 14:21:00,-23.572322,-46.656892,2,0,AL LORENA,Vítimas Feridas,1,1,Colisão frontal,D071500196,d34f25d0-2d6d-4962-92b1-e202943619e9
2015-07-26 11:54:00,-23.674387,-46.683194,2,0,R PROF GUILHERME BELFORT SABINO,Vítimas Feridas,1,1,Colisão,D071501342,d6ad0d7e-f924-4153-b690-b00c06110a21
2015-07-23 11:50:00,-23.66911,-46.733885,2,0,AV GUARAPIRANGA,Vítimas Feridas,2,2,Colisão,D071501281,86990950-017f-446d-bb1f-eaed27bb7f1b
2015-07-20 18:50:00,-23.528367000000003,-46.448489,2,0,TV CALIFA DE BAGDA,Vítimas Feridas,1,1,Colisão traseira,D071501709,be42befe-ee03-44f9-848b-de68768ef2bd
2015-07-20 16:13:00,-23.568015,-46.755741,2,0,AV DO RIO PEQUENO,Vítimas Feridas,1,1,Colisão,D071500595,13824742-d32a-4b42-a01e-373c941d46bf
2015-07-20 15:31:00,-23.634506,-46.717457,2,0,AV PROF ALCEU MAYNARD ARAUJO,Vítimas Feridas,1,1,Colisão,D071501168,3c07e8b6-168b-49c8-9afb-09b9d620c2e6
2015-07-20 11:45:00,-23.533808999999998,-46.648076,2,0,AL NOTHMANN,Vítimas Feridas,1,1,Colisão,D071500170,e2a4f219-0ae7-46cd-9201-9af3309de189
2015-07-20 11:45:00,-23.533808999999998,-46.648076,2,0,AL NOTHMANN,Vítimas Feridas,1,1,Colisão,D071501663,2bacf13d-a1fb-4359-b604-638aa800f9b7
2015-07-20 11:43:00,-23.556435,-46.661858,2,0,R BELA CINTRA,Vítimas Feridas,3,3,Sem informações,D071500193,ab37019b-2d8f-47a0-b016-4cedebdf881f
2015-07-20 10:40:00,-23.538299,-46.568196,2,0,R MELO PEIXOTO,Vítimas Feridas,1,1,Colisão lateral,D071501100,e24d09c1-b02e-4e8b-9300-8c48318ebdfb
2015-07-19 15:00:00,-23.533718,-46.400135,2,0,R DR JOSE GRAVONSKI,Vítimas Feridas,2,2,Colisão,D071501519,b745c8c3-de81-47d0-b8a8-d251b6ddc597
2015-07-17 18:15:00,-23.535545000000003,-46.493959999999994,1,0,R DR LUIZ AYRES,Vítimas Feridas,1,1,Sem informações,D071501040,b5a644e5-d771-4ef3-80d7-afec556a17ff
2015-07-16 14:40:00,-23.695058,-46.708631,2,0,R ERMELINDA MELETTI TELDESCHI,Vítimas Feridas,1,1,Colisão,D071501389,fcf83ee1-df14-4c20-96a4-631aef8f13af
2015-07-15 22:08:00,-23.501085,-46.49986,2,1,R RIACHO DA CRUZ,Vítimas Fatais,1,0,Colisão frontal,D071501747,3b98648a-2846-4b9c-ac9f-f1be3d2d6d02
2015-07-15 19:41:00,-23.524191000000002,-46.625619,2,0,AV CRUZEIRO DO SUL,Vítimas Feridas,1,1,Colisão,D071500162,6eb16028-0920-4f72-808e-d0fde903bbaa
2015-07-15 17:08:00,-23.501085,-46.49986,2,0,R RIACHO DA CRUZ,Vítimas Feridas,1,1,Colisão,D071501422,7f854485-58fe-4775-af37-d92e07bd291a
2015-07-15 14:50:00,-23.769906,-46.725698,2,0,R BALNEARIO SAO JOSE,Vítimas Feridas,1,1,Colisão,D071501271,d115e931-496d-462f-ba18-06710d1a92be
2015-07-14 22:50:00,-23.535475,-46.726576,2,0,AV IMP LEOPOLDINA,Vítimas Feridas,1,1,Colisão,D071500678,9001d0f0-6dac-47b7-a763-559f4617d9c7
2015-07-14 14:15:00,-23.541209,-46.636546,2,0,AV CASPER LIBERO,Vítimas Feridas,1,1,Colisão,D071500055,670cd0a3-4954-4c1d-9421-fcb668b4bb0b
2015-07-13 22:12:00,-23.679648,-46.754443,1,0,R JOSE DE OLIVEIRA,Vítimas Feridas,1,1,Atropelamento,D071501348,f3219acd-2634-4b1e-be1e-7d86a60ac3b0
2015-07-13 21:35:00,-23.450963,-46.597387,2,0,AV JOSINO VIEIRA DE GOES,Vítimas Feridas,1,1,Colisão,D071500956,99ebe969-cb9f-46a8-985f-774af8b60ed4
2015-07-12 12:21:00,-23.593741,-46.644899,2,0,R DOS OTONIS,Vítimas Feridas,1,1,Colisão,D071500208,538ca647-16a8-482f-9e82-a90349787eda
2015-07-10 17:11:00,-23.493219,-46.685006,2,0,AV INAJAR DE SOUZA,Vítimas Feridas,1,1,Colisão,D071500828,5dc5227f-4fc9-4b0d-8988-a506d7e20db2
2015-07-10 13:20:00,-23.528569,-46.737532,2,0,R MERGENTHALER,Vítimas Feridas,1,1,Colisão,D071501684,6c6b9340-ef86-4e84-80fc-93efa7d22d10
2015-07-09 13:00:00,-23.5709,-46.539109,2,0,AV JOAO XXIII,Vítimas Feridas,1,1,Colisão,D071501131,4d89581f-1003-4d24-99d5-a877a6ea4d00
2015-07-08 17:00:00,-23.502792000000003,-46.672477,1,0,AV DEP EMILIO CARLOS,Vítimas Feridas,1,1,Queda moto,D071500889,b7c51d70-e699-4362-b13f-9e3fedc23e98
2015-07-08 10:50:00,-23.602747,-46.519062,2,0,AV PROF LUIZ IGNACIO ANHAIA MELLO,Vítimas Feridas,1,1,Colisão,D071501086,4ea38aba-c787-422b-a7b5-a7adf206e895
2015-07-07 18:30:00,-23.554415,-46.696079,2,0,R JOAO MIGUEL JARRA,Vítimas Feridas,1,1,Colisão frontal,D071500397,6ea7ac84-0c46-47c3-9253-1b9e3d348278
2015-07-07 18:30:00,-23.450565,-46.683489,2,0,R FIRMINOPOLIS,Vítimas Feridas,1,1,Colisão,D071500924,aa4dba16-9f78-4829-a293-e41939fc86eb
2015-07-06 23:00:00,-23.620763,-46.763865,2,0,R CLEMENTE ARGOLO,Vítimas Feridas,1,1,Colisão,D071500546,d4c62220-8b0a-413b-9ade-7da6563dae42
2015-07-06 19:20:00,-23.543879999999998,-46.64653,2,0,R MARQ DE ITU,Vítimas Feridas,1,1,Colisão,D071500073,52ab9a6c-cefa-4761-a150-707c8705362d
2015-07-06 10:50:00,-23.51484,-46.699894,2,0,AV ERMANO MARCHETTI,Vítimas Feridas,1,1,Colisão lateral,D071500387,e6204455-0b25-447c-8049-040e9455c97d
2015-07-03 22:51:00,-23.556527,-46.632104,2,0,VD LESTE-OESTE,Vítimas Feridas,1,1,Sem informações,D071500004,f9e871a5-f004-4255-8875-e0dba847a395
2015-07-03 02:10:00,-23.580402,-46.683384000000004,2,0,AV CIDADE JARDIM,Vítimas Feridas,1,1,Colisão lateral,D071500440,cb257c97-58ce-41b6-ba68-666c8145a238
2015-07-02 14:22:00,-23.54586,-46.66287,2,0,R ITATIARA,Vítimas Feridas,1,1,Colisão,D071500075,7ead6bd4-4ad4-4221-a7e4-482b50d96225
2015-07-01 20:30:00,-23.550949,-46.641676000000004,2,0,R JAPURA,Vítimas Feridas,1,1,Colisão lateral,D071500019,d376277d-a788-4f65-a4ec-1f4f7d8ed2d4
2015-06-30 10:30:00,-23.494975,-46.42873,2,0,R STA ROSA DE LIMA,Vítimas Feridas,2,2,Colisão,D061501669,edb01029-1fa4-45bb-a5ce-c18e5fe37b8a
2015-06-30 09:45:00,-23.494551,-46.593043,2,0,R ZALINA ROLIM,Vítimas Feridas,1,1,Sem informações,D061501021,cb57941e-adba-4142-b9ce-c013792c06d0
2015-06-29 20:25:00,-23.557523,-46.523474,2,0,AV DEZENOVE DE JANEIRO,Vítimas Feridas,1,1,Colisão,D061501323,347be133-8015-4aaf-bfd3-06abebd53657
2015-06-29 15:55:00,-23.521463,-46.56427,2,0,AL SSARG ANDIRAS NOGUEIRA DE ABREU,Vítimas Feridas,1,1,Colisão,D061501138,a2096f4d-8b2e-4d56-a91e-0a7bc4ab287b
2015-06-28 18:15:00,-23.530059,-46.653548,2,0,R VITORINO CARMILO,Vítimas Feridas,1,1,Colisão,D061500243,9d8091f8-69d3-4a2f-9bf7-5820224574f0
2015-06-27 18:20:00,-23.536185,-46.695322,2,0,R DR MIRANDA DE AZEVEDO,Vítimas Feridas,1,1,Colisão,D061500518,4c34c244-37a6-4186-a406-f818c3ed7428
2015-06-27 12:30:00,-23.4588,-46.648253000000004,2,0,AV PERI RONCHETTI,Vítimas Feridas,3,3,Colisão,D061501006,7efce405-4ee5-47c8-ad82-8aa4f155bd82
2015-06-25 09:20:00,-23.59038,-46.572493,2,0,AV ZELINA,Vítimas Feridas,1,1,Colisão,D061501300,66c145a7-b874-4822-9442-90bb9ed5f92a
2015-06-25 01:17:00,-23.474629999999998,-46.636328999999996,2,0,AV ZUMKELLER,Vítimas Feridas,1,1,Colisão,D061500949,cfdb3842-0cff-4922-98d3-792fa845da4c
2015-06-24 21:00:00,-23.539277,-46.477483,2,0,R BIRI,Vítimas Feridas,2,2,Colisão,D061501789,1ef3edf2-00d7-4324-a40f-d51df9acca3f
2015-06-23 10:20:00,-23.612262,-46.739751,1,0,R PROF J. H. MEIRELLES TEIXEIRA,Vítimas Feridas,1,1,Atropelamento,D061500808,a20dca15-93b8-4edf-a01e-1c5961c97723
2015-06-22 05:00:00,-23.548867,-46.411155,2,0,R DONATO CALABREZ,Vítimas Feridas,1,1,Colisão frontal,D061501846,6ff74615-5574-4c9b-9d25-7fa9643497b4
2015-06-21 00:00:00,-23.517546,-46.453908,2,0,R FRANCISCO ALARICO BERGAMO,Vítimas Feridas,1,1,Colisão,D061501790,90498bac-0c96-4e88-89ee-9d076199a9b2
2015-06-20 22:15:00,-23.513614999999998,-46.411578000000006,2,0,AV TEODORO BERNARDO DO NASCIMENTO,Vítimas Feridas,1,1,Colisão lateral,D061501808,414792bf-fe29-4697-aabd-69490ccfa60d
2015-06-20 17:00:00,-23.500684,-46.686782,2,0,AV INAJAR DE SOUZA,Vítimas Feridas,1,1,Colisão,D061500977,f99a0288-fa5f-423e-ae80-23f56f13641e
2015-06-20 14:40:00,-23.635326,-46.636305,2,0,R LUCRECIA MACIEL,Vítimas Feridas,1,1,Colisão,D061500399,e1bcd9e4-8fda-4469-8d4b-50f6372d2f0c
2015-06-20 11:30:00,-23.567456,-46.728756,2,0,AV PROF LINEU PRESTES,Vítimas Feridas,1,1,Colisão,D061500850,fb0fe190-276c-41f7-a2c4-9a9a9d342ca0
2015-06-20 04:00:00,-23.540687,-46.633748,2,0,AV PRESTES MAIA,Vítimas Feridas,1,1,Colisão,D061500081,f4c030d0-244d-4b1c-bec0-86ec71d8eb66
2015-06-19 12:30:00,-23.571948000000003,-46.709603,1,0,R CAMARGO,Vítimas Feridas,1,1,Queda moto,D061501920,6f84d919-a9de-49ca-a1cf-e6af73f6dab4
2015-06-18 22:45:00,-23.52449,-46.737066,2,0,AV MOFARREJ,Vítimas Feridas,1,1,Colisão,D061500833,4d159d48-94ca-4079-82ba-b9efb059110b
2015-06-18 13:58:00,-23.576304999999998,-46.658156,2,0,AV BRIG LUIS ANTONIO,Vítimas Feridas,1,1,Colisão,D061500260,7d9cd08b-b5f9-402a-aaaf-8c145b6c6bb2
2015-06-18 10:49:00,-23.431687,-46.780633,2,0,R TRES (CJR MORADA DO SOL ANH),Vítimas Feridas,1,1,Colisão,D061500541,94190e46-a9f4-4f86-b2b0-62f59ae1933a
2015-06-17 23:25:00,-23.483741000000002,-46.673908000000004,2,0,AV DEP EMILIO CARLOS,Vítimas Feridas,1,1,Colisão,D061501045,95361399-d84e-48d4-9302-f306ebb71a33
2015-06-17 23:00:00,-23.608185,-46.692665000000005,2,0,R FLORIDA,Vítimas Feridas,1,1,Colisão,D061500470,b899449e-53df-49bf-aa7a-f9b3c240bd5a
2015-06-17 19:30:00,-23.595697,-46.475207,2,0,R PAST ADARCY DE OLIVEIRA,Vítimas Feridas,1,1,Colisão,D061501854,a3dc25c0-e8bb-4883-8434-00ad8f29cf32
2015-06-15 23:10:00,-23.536866,-46.639148,2,0,R DOS ANDRADAS,Vítimas Feridas,2,2,Colisão,D061500076,cb5454a8-b1d2-4f86-a2a5-a467c147152b
2015-06-14 19:00:00,-23.507916,-46.689974,2,0,AV OTAVIANO ALVES DE LIMA,Vítimas Feridas,1,1,Sem informações,D061501044,b41ed039-b637-4a3b-94e0-da24917498a7
2015-06-13 22:20:00,-23.486210999999997,-46.415392,2,0,AV PROF ALIPIO DE BARROS,Vítimas Feridas,1,1,Queda moto,D061501727,4630d22d-d103-40f4-b7aa-789e6ab9c111
2015-06-13 18:00:00,-23.56906,-46.707041,2,0,AV VALDEMAR FERREIRA,Vítimas Feridas,1,1,Colisão,D061500752,b41b243a-54ef-4cab-9e9a-c2a3bff73fce
2015-06-11 23:20:00,-23.51033,-46.705627,2,0,AV ERMANO MARCHETTI,Vítimas Feridas,1,1,Colisão,D061500519,2c25921e-c2cb-414a-9a78-1c99e9a60fa5
2015-06-11 18:30:00,-23.553851,-46.742948999999996,2,0,AV JAGUARE,Vítimas Feridas,1,1,Colisão,D061500844,c329f770-cdd3-4837-b209-4643b2d25b97
2015-06-10 17:00:00,-23.828648,-46.725625,2,0,ES DA COLONIA,Vítimas Feridas,1,1,Colisão,D061501378,95dd2086-cff2-4f00-b8e0-9e20a222efd6
2015-06-09 01:45:00,-23.566311,-46.630615999999996,2,0,R BUENO DE ANDRADE,Vítimas Feridas,1,1,Colisão lateral,D061500150,3af18fd1-0751-4b7d-ae08-4f3520304712
2015-06-08 20:34:00,-23.666416,-46.642682,2,0,R LAS PALMAS,Vítimas Feridas,1,1,Colisão,D061500495,1b3f9baa-cffb-4c4f-9966-fbec4a2f695d
2015-06-07 14:40:00,-23.539269,-46.573734,2,0,R TEIXEIRA DE MELO,Vítimas Feridas,1,1,Colisão,D061501270,87611806-39a6-4f11-881e-4f245a42baf9
2015-06-06 22:10:00,-23.594775,-46.639665,2,0,SEM DENOMINACAO,Vítimas Feridas,1,1,Colisão,D061500423,db37149c-6867-45cb-8e25-f0f33f142d8f
2015-06-05 21:00:00,-23.491226,-46.409649,2,0,R ANTONIO DIAS DE MOURA,Vítimas Feridas,1,1,Colisão,D061501734,be984938-de87-4e81-bd4e-1ec777c0e57f
2015-06-05 15:30:00,-23.487385999999997,-46.682632,2,0,AV INAJAR DE SOUZA,Vítimas Feridas,2,2,Sem informações,D061501974,a215bf1b-d79d-428b-8820-8bfb59c5f859
2015-06-04 20:00:00,-23.529781,-46.647151,2,0,AV RIO BRANCO,Vítimas Feridas,1,1,Colisão traseira,D061500239,4ac25ede-da04-4c03-ba50-384de0767558
2015-06-04 13:15:00,-23.535744,-46.717335,2,0,R CERRO CORA,Vítimas Feridas,1,1,Colisão,D061500516,7cb36cef-ad08-452d-85cf-d120b094dea4
2015-06-04 01:30:00,-23.680213000000002,-46.780541,2,0,R HENRIQUE SAM MINDLIN,Vítimas Feridas,1,1,Colisão,D061501439,23ed2d07-a6a4-4f23-a4e4-f5155d8aa8fd
2015-06-01 23:00:00,-23.641242000000002,-46.737128000000006,2,0,AV GIOVANNI GRONCHI,Vítimas Feridas,1,1,Colisão,D061500702,c61da2cc-1d55-45a6-92ed-e3b5f476d3c7
2015-06-01 21:00:00,-23.506747,-46.571556,2,0,AV SARG MIGUEL DE SOUSA FILHO,Vítimas Feridas,1,1,Sem informações,D061500928,64c7787b-dcc7-4492-a2c6-5fef9d4bf07b
2015-06-01 10:30:00,-23.657467,-46.653971000000006,3,0,R PROF NELSON DE SENNA,Vítimas Feridas,1,1,Colisão,D061500372,d4febe3e-27b0-48f4-bdf1-05c60e51f4c2
2015-05-29 00:00:00,-23.582492000000002,-46.699907,2,0,AV LINEU DE PAULA MACHADO,Vítimas Feridas,1,1,Colisão,D051500551,754071d2-0e18-4712-a145-7f46b63b7d88
2015-05-28 18:15:00,-23.513499,-46.545727,2,0,AV CANGAIBA,Vítimas Feridas,1,1,Queda moto,D051501016,bf286f94-15ee-4af1-876b-dbb8386b4d27
2015-05-27 10:16:00,-23.616464999999998,-46.662183,2,0,AL DOS GUARAMOMIS,Vítimas Feridas,1,1,Colisão frontal,D051500283,a5fc3387-e447-43f7-a1be-be4f7055e1d5
2015-05-25 19:00:00,-23.461307,-46.602612,2,0,AV CEL SEZEFREDO FAGUNDES,Vítimas Feridas,1,1,Colisão lateral,D051500803,06688de8-f2a5-4805-9414-6bb9a5d7c555
2015-05-25 13:00:00,-23.514407000000002,-46.443899,1,0,AV PIRES DO RIO,Vítimas Feridas,1,1,Atropelamento,D051501583,68fecf55-0fde-4606-8be0-8b61f5334dca
2015-05-25 05:30:00,-23.627077,-46.686613,3,0,AV PROF VICENTE RAO,Vítimas Feridas,1,1,Colisão,D051500280,5e690e8e-64b2-4e56-bb29-759962b33e2a
2015-05-24 22:10:00,-23.645313,-46.591691,2,0,R ANTONIO FRUTUOSO BARBOSA,Vítimas Feridas,1,1,Colisão,D051500962,fce1b584-9710-4234-bf6b-11364d40489a
2015-05-24 17:20:00,-23.571309,-46.665519,2,0,R CANADA,Vítimas Feridas,1,1,Colisão,D051500207,1d784c6f-2661-4ef6-bf60-a866abcbfd67
2015-05-22 18:39:00,-23.487198,-46.698159000000004,2,0,R DR ARTUR FAJARDO,Vítimas Feridas,1,1,Colisão,D051500822,d024f88d-9d02-4cc0-9c81-fa7c66f73570
2015-05-22 15:10:00,-23.528736,-46.64255,2,0,R ANHAIA,Vítimas Feridas,1,1,Colisão lateral,D051500039,a802e73d-42c3-495d-8317-7d8d13d87a74
2015-05-22 10:10:00,-23.456825,-46.681896,2,0,R CARLOS SCHUMACKER,Vítimas Feridas,1,1,Colisão,D051500927,dc25b560-a6c9-48c0-bb9b-8974f1eb0118
2015-05-22 01:50:00,-23.511105999999998,-46.465666999999996,2,1,PC GAL EDUARDO DA SILVA,Vítimas Fatais,1,0,Colisão traseira,D051501796,0050892a-52bd-46c8-b51e-6dc6d5f00161
2015-05-22 01:50:00,-23.512771,-46.457854,2,0,R ITAMBE,Vítimas Feridas,1,1,Colisão,D051501577,bc755b16-a7a8-46e9-ac97-c22eb858af98
2015-05-21 20:00:00,-23.572975,-46.568489,2,0,AV SAPOPEMBA,Vítimas Feridas,1,1,Colisão,D051501070,209e0dcb-4a45-4510-bd5e-1c8d8ff5b4f5
2015-05-21 12:30:00,-23.573975,-46.689176,2,0,AV BRIG FARIA LIMA,Vítimas Feridas,1,1,Colisão,D051500463,263e99ba-a1da-477b-b79a-ace87ce19315
2015-05-21 10:45:00,-23.535751,-46.493145,2,0,R DR LUIZ AYRES,Vítimas Feridas,1,1,Colisão,D051501041,ac8caed6-f9b5-4697-872b-ef2451e9b066
2015-05-20 11:00:00,-23.56985,-46.704898,2,0,R PIRAJUSSARA,Vítimas Feridas,1,1,Colisão,D051500617,5344b941-0e03-4bad-9d5a-d03259549c68
2015-05-20 08:30:00,-23.708438,-46.691496,2,0,R JUSTINO NIGRO,Vítimas Feridas,1,1,Colisão,D051501290,2297a850-2bda-4067-b882-dc0ca24efe03
2015-05-19 14:30:00,-23.612002,-46.720873,2,1,R VIRIATO CORREIA,Vítimas Fatais,1,0,Colisão,D051501861,55404114-8de4-4ac4-a46c-63b451ba4b97
2015-05-18 22:45:00,-23.604795000000003,-46.624159000000006,2,0,R VIG ALBERNAZ,Vítimas Feridas,1,1,Colisão,D051500219,10359ce9-a424-4915-bf8f-b60908da9855
2015-05-18 17:00:00,-23.685085,-46.712714,2,0,R DAS PAINEIRAS,Vítimas Feridas,1,1,Colisão traseira,D051501228,26904ba6-3c8c-492f-bd87-db9ea23763d1
2015-05-17 23:00:00,-23.700391,-46.640639,2,0,R DR CARLOS DE REZENDE ENOUT,Vítimas Feridas,1,1,Colisão,D051501350,589ddd15-09ee-4a46-9b5a-411a6c578b05
2015-05-17 20:22:00,-23.549408,-46.459101000000004,2,0,R BENEDITO COELHO NETTO,Vítimas Feridas,1,1,Colisão,D051501771,c2c5fa52-4f84-4966-ba80-989c47f73b7b
2015-05-17 20:10:00,-23.494067,-46.714815,1,0,R JOAQUIM CHAVES,Vítimas Feridas,1,1,Choque,D051500651,422c8918-bd77-45fe-8255-1d00439919a6
2015-05-17 19:30:00,-23.690313,-46.766007,2,0,R CARMELO CALI,Vítimas Feridas,1,1,Colisão,D051501410,39faf050-5b47-4ffb-99c5-e81b0a174ce7
2015-05-17 16:00:00,-23.486641,-46.432699,2,0,R PEDROSO DA SILVA,Vítimas Feridas,1,1,Colisão,D051501484,c3bdb286-95ab-41d6-9caf-c312cce34165
2015-05-16 16:00:00,-23.473585999999997,-46.686981,2,0,R RUI DE MORAIS APOCALIPSE,Vítimas Feridas,1,1,Colisão,D051500907,2b40a796-44f2-4c53-a5d1-2a93e4c71d20
2015-05-16 03:30:00,-23.757837,-46.683979,2,0,R S CAETANO DO SUL,Vítimas Feridas,1,1,Colisão,D051501429,c250fa40-f0e6-4fbf-94c3-6624a725dfb2
2015-05-15 17:10:00,-23.570732999999997,-46.740466,2,0,R PDE JOSE GIOMINI,Vítimas Feridas,1,1,Colisão,D051500681,04450f90-d379-4855-8ef5-3315dd29b51b
2015-05-14 22:20:00,-23.615935,-46.501507000000004,2,0,R ANTONIO DE FRANCA E SILVA,Vítimas Feridas,1,1,Sem informações,D051501722,96b85fd3-8e5c-474a-bcc2-e070b95ead9d
2015-05-14 20:30:00,-23.528886,-46.704328000000004,2,0,R TONELERO,Vítimas Feridas,1,1,Colisão,D051500401,c3f23e85-379c-427c-a41d-292abdc3aa77
2015-05-13 17:15:00,-23.706335,-46.687159,2,0,R ARMANDO VIEIRA,Vítimas Feridas,1,1,Colisão lateral,D051501301,c2098bbc-591c-4cc9-b092-88d4cda82284
2015-05-12 21:40:00,-23.613405,-46.668409999999994,2,0,AL DOS JURUPIS,Vítimas Feridas,1,1,Colisão,D051500267,453bd571-4f64-449f-a372-b70fe985301f
2015-05-12 20:00:00,-23.6394,-46.754456,2,0,R CAIO GRACO DA SILVA PRADO,Vítimas Feridas,1,1,Colisão lateral,D051500557,7678159c-7d37-4c80-8c0b-b343a4abe6c4
2015-05-12 15:22:00,-23.676126999999997,-46.786119,3,0,R FECAMP,Vítimas Feridas,2,2,Colisão frontal,D051501266,8b74fb58-59b7-4458-a688-b49351c6c44a
2015-05-12 09:25:00,-23.493564000000003,-46.401907,2,0,R CORDAO DE SAO FRANCISCO,Vítimas Feridas,1,1,Colisão lateral,D051501540,7594249a-1347-4096-9314-d727a0f7f876
2015-05-11 20:45:00,-23.604639000000002,-46.56008,2,0,R VISC DE CAETE,Vítimas Feridas,1,1,Colisão,D051501123,5722014e-4627-4724-a41f-4bc91a031ac1
2015-05-11 12:00:00,-23.595104,-46.683413,2,0,R OLIMPIADAS,Vítimas Feridas,1,1,Colisão traseira,D051500366,1df622a5-93df-4e5f-acc7-e0b4f1bbfde4
2015-05-10 21:40:00,-23.53736,-46.72072,2,0,AV QUEIROZ FILHO,Vítimas Feridas,1,1,Colisão,D051500668,113c5d97-af3a-4962-8ace-7489db266484
2015-05-09 22:40:00,-23.663194,-46.78512,2,0,R ITAPIOCABA,Vítimas Feridas,1,1,Colisão,D051501264,8a4d9da7-4d2c-49ee-ad51-06f1fc708364
2015-05-09 18:30:00,-23.51315,-46.589712,2,0,R SEVERA,Vítimas Feridas,2,2,Colisão,D051500775,584f46b1-3bc4-4393-a073-01423cbe4f2a
2015-05-09 15:30:00,-23.460416,-46.575348999999996,2,0,R CIRENE DE OLIVEIRA LAET,Vítimas Feridas,1,1,Colisão,D051500954,a023b5cb-3cbb-4be8-a6ab-feec69dc3203
2015-05-09 15:00:00,-23.476774,-46.569064000000004,2,0,AV EDU CHAVES,Vítimas Feridas,1,1,Colisão,D051500933,0f84d0da-f82d-4065-bb62-77db65a581f1
2015-05-09 12:00:00,-23.628687,-46.605529,2,0,R NSRA DAS MERCES,Vítimas Feridas,1,1,Colisão,D051500252,d5084643-1c1d-4eb9-8946-5647ab51760e
2015-05-09 09:43:00,-23.706567,-46.713491,2,1,AV ATLANTICA,Vítimas Fatais,1,0,Colisão,D051501809,047ead41-67f4-4854-922c-8e3de6a8bd73
2015-05-08 17:40:00,-23.491556,-46.500455,2,0,R COLONIA LEOPOLDINA,Vítimas Feridas,1,1,Colisão,D051501496,82d1d9a6-1a0e-42f3-9db5-795a4fae3677
